Date,FS_oil,MACD_oil_1_2_3,MACD_T_1_2_3,MACD_T_2_3_4,BIAS_T_2_03,Butadiene
1/20/2012,31.100000000000023,-0.7923709062968669,-0.7923709062968669,1.7467208356290769,0.02564102564102564,3000
1/27/2012,10.699999999999989,-6.056120633941191,-6.056120633941191,0.7142329516011046,0.0,3000
2/3/2012,-4.350000000000023,-6.698038710568198,-6.698038710568198,-0.4908600039275086,0.09502262443438914,3630
2/10/2012,-0.8999999999999773,-3.8473454864833343,-3.8473454864833343,-0.5817158898005914,0.04095112285336856,3940
2/17/2012,-2.25,-1.9397814536414444,-1.9397814536414444,-0.5601294776023735,0.006305170239596469,3990
2/24/2012,9.800000000000011,-0.6002602969539339,-0.6002602969539339,0.16087234157754438,0.0,3990
3/2/2012,0.6999999999999886,-1.8102533385213633,-1.8102533385213633,-0.11000158098400448,-0.03180760279286268,3744
3/9/2012,-3.3500000000000227,-1.5251677326088497,-1.5251677326088497,-0.37176344155565744,-0.03382576280546735,3499
3/16/2012,0.8500000000000227,-0.4109308874204771,-0.4109308874204771,-0.16593931141602525,-0.03689435471921766,3250
3/23/2012,-7.5,-0.2299144507489359,-0.2299144507489359,-0.48850421009089473,0.024024024024024024,3410
3/30/2012,4.25,1.1268931056126803,1.1268931056126803,0.09992716232480348,0.02710413694721826,3600
4/6/2012,-3.150000000000034,0.2690633298020657,0.2690633298020657,-0.11352885841546367,-0.014084507042253521,3500
4/13/2012,-3.5499999999999545,0.5614039238996043,0.5614039238996043,-0.17485989295445847,-0.0028653295128939827,3480
4/20/2012,-5.350000000000023,1.0146593816159566,1.0146593816159566,-0.24828722472523168,-0.049773755656108594,3150
4/27/2012,1.3999999999999773,1.6436488306966908,1.6436488306966908,0.11684202068857985,-0.0975609756097561,2590
5/4/2012,-0.5999999999999659,0.9672641286446151,0.9672641286446151,0.10301239017496755,0.0,2590
5/11/2012,-15.300000000000011,0.6321119687543728,0.6321119687543728,-0.6567389770140721,-0.036,2410
5/18/2012,-18.75,2.9155492858545244,2.9155492858545244,-0.9258165917679548,-0.04329004329004329,2210
5/25/2012,-7.800000000000011,5.449272410086394,5.449272410086394,-0.27387655784053777,-0.0625,1950
6/1/2012,-7.300000000000011,5.355135460762938,5.355135460762938,0.0014807639057607958,-0.0064516129032258064,1925
6/8/2012,-30.599999999999966,4.7710674822880605,4.7710674822880605,-1.0812081923514825,-0.006535947712418301,1900
6/15/2012,5.5,8.183366991779565,8.183366991779565,0.6152267592416649,-0.010638297872340425,1860
6/22/2012,-7.0,5.107627912768294,5.107627912768294,0.3761118928712506,0.018469656992084433,1930
6/29/2012,-2.6000000000000227,4.059128762010346,4.059128762010346,0.44915505438586933,0.08095238095238096,2270
7/6/2012,18.30000000000001,2.9646693162138718,2.9646693162138718,1.4262369919630942,0.040169133192389,2460
7/13/2012,-6.800000000000011,-1.2559636968234713,-1.2559636968234713,0.17911417484364733,0.005859769650434431,2489
7/20/2012,4.300000000000011,-0.40741463338849826,-0.40741463338849826,0.3241544947390764,0.0,2489
7/27/2012,-9.350000000000023,-0.8468515783532098,-0.8468515783532098,-0.379664308240109,-0.0038314176245210726,2470
8/3/2012,-8.449999999999989,0.9205261236037359,0.9205261236037359,-0.4698770874858553,0.07732536421367202,2884
8/10/2012,-12.699999999999989,2.3165803660619417,2.3165803660619417,-0.6154655037623797,-0.11286899479066177,2299
8/17/2012,-13.099999999999994,3.8937292844510125,3.8937292844510125,-0.5560489278929026,-0.04547521600727603,2099
8/24/2012,4.150000000000006,5.0420110093654955,5.0420110093654955,0.4354858304465665,-0.04976244061015254,1900
8/31/2012,0.6499999999999773,2.86105429372941,2.86105429372941,0.47084909185906554,0.0,1900
9/7/2012,0.700000000000017,1.4355434098802675,1.4355434098802675,0.38978825191101407,0.011703511053315995,1945
9/14/2012,21.799999999999983,0.6027771259453232,0.6027771259453232,1.3425123495443785,0.008917197452229299,1980
9/21/2012,10.400000000000034,-3.370276296692282,-3.370276296692282,0.7898271089255218,0.0022675736961451248,1989
9/28/2012,-0.6000000000000227,-4.642359768234485,-4.642359768234485,-0.08394388504524386,0.0027575833542241163,2000
10/5/2012,21.600000000000023,-3.2069204240800104,-3.2069204240800104,0.7807135937725889,-0.010101010101010102,1960
10/12/2012,-4.550000000000011,-5.498707058694265,-5.498707058694265,-0.4235318813366007,-0.007712082262210797,1930
10/19/2012,-9.25,-3.2894358115652267,-3.2894358115652267,-0.9350991476019885,-0.018469656992084433,1860
10/26/2012,-7.5,-0.2830786665219307,-0.2830786665219307,-0.8140494979612356,-0.017783857729138167,1795
11/2/2012,-2.5,1.5623404131592906,1.5623404131592906,-0.36492470347675976,-0.007860752386299831,1767
